Fecha Bajada,ID,Consulta1[CUIT],Consulta1[NombreDist],Consulta1[Fechacreacion],Consulta1[TipoCuenta],Consulta1[Direccion],Consulta1[Ciudad],Consulta1[Provincia_txt],Consulta1[CP],Consulta1[SalesDistrict],Consulta1[SalesDistrict_txt],Consulta1[SalesOffice],Consulta1[SalesOffice_txt],Consulta1[SalesGroup],Consulta1[SalesGroup_txt],Consulta1[CustomerGroup],Consulta1[CustomerGroup_txt],exists_in_tms
2026-03-02,3910503,30601851837,TOLVAS SOCIEDAD ANONIMA,2024-10-22T00:00:00,ShipTo,"RUTA 3 KM 301,5",AZUL,Buenos Aires,7300,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3910505,30601851837,TOLVAS SOCIEDAD ANONIMA,2024-10-22T00:00:00,ShipTo,RUTA 32 km 3,PERGAMINO,Buenos Aires,2700,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3922253,30601851837,TOLVAS SOCIEDAD ANONIMA,2025-07-25T00:00:00,ShipTo,AVDA.  SMITH 495,SAN ANTONIO DE ARECO,Buenos Aires,2760,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3922809,30601851837,TOLVAS SOCIEDAD ANONIMA,2025-08-14T00:00:00,ShipTo,RUTA 226 KM 178 ACC BASE Y,TANDIL,Buenos Aires,7000,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3924245,30601851837,TOLVAS SOCIEDAD ANONIMA,2025-10-02T00:00:00,ShipTo,RUTA 88 Nro. 777 -,MAR DEL PLATA,Buenos Aires,7600,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,1802769,30537721274,TOMAS HNOS Y CIA SA,2004-12-17T00:00:00,SoldTo,SAN LUIS 19,CARLOS CASARES,Buenos Aires,6530,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3261997,30537721274,TOMAS HNOS Y CIA SA,2011-01-26T00:00:00,ShipTo,"MARMOL Y RUTA 226 (KM 426,5)",PEHUAJO,Buenos Aires,6450,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3360153,30537721274,TOMAS HNOS Y CIA SA,2012-07-13T00:00:00,ShipTo,RUTA 33 â€“ KM 324,TRENQUE LAUQUEN,Buenos Aires,6400,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,False
2026-03-02,3667400,30537721274,TOMAS HNOS Y CIA SA,2018-01-18T00:00:00,ShipTo,"RUTA 85 KM 301,5",CORONEL SUAREZ,Buenos Aires,7540,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3809961,30537721274,TOMAS HNOS Y CIA SA,2022-12-15T00:00:00,ShipTo,PUEYRREDON 111,VILLA MAZA,Buenos Aires,6343,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3810117,30537721274,TOMAS HNOS Y CIA SA,2022-12-16T00:00:00,ShipTo,RUTA N 5 KM 261.5,9 DE JULIO,Buenos Aires,6500,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3910504,30537721274,TOMAS HNOS Y CIA SA,2024-10-22T00:00:00,ShipTo,RUTA 33 KM 535,RUFINO,Santa Fe,6100,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3911634,30537721274,TOMAS HNOS Y CIA SA,2024-12-06T00:00:00,ShipTo,"RUTA 65, Km 121",LOS TOLDOS,Buenos Aires,6015,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3911635,30537721274,TOMAS HNOS Y CIA SA,2024-12-06T00:00:00,ShipTo,"RUTA NACIONAL nÂº 33 Km 324,5",TRENQUE LAUQUEN,Buenos Aires,6400,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3360152,30537721274,TOMAS HNOS Y CIA SAA.,2012-07-13T00:00:00,ShipTo,RUTA NAC 188 Â§ KM 228 ESTACION BALS,LINCOLN,Buenos Aires,6070,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3383174,30711724717,TRES ROBLES S R L,2012-11-14T00:00:00,SoldTo,AV SAN MARTIN,STROBEL,Entre Rios,3101,E00032,I - N - ESTE,E139,N - ESTE 1 - I,WA8,0899 TRES ROBLES,E2,Centro de Soluciones,True
2026-03-02,3418277,30711724717,TRES ROBLES S R L,2013-07-30T00:00:00,ShipTo,"RUTA 11 KM 32,5",VALLE MARIA,Entre Rios,3101,E00032,I - N - ESTE,E139,N - ESTE 1 - I,WA8,0899 TRES ROBLES,E2,Centro de Soluciones,True
2026-03-02,3441097,33708830599,TRESNAL AGROPECUARIA SA,2013-08-26T00:00:00,SoldTo,MONTEVIDEO 1985 Piso:4 Dpto:23,CIUDAD AUTONOMA BUENOS AIRES,Capital Federal,1021,E00025,C - S - NUCLEO,E114,S - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3636624,33708830599,TRESNAL AGROPECUARIA SA,2017-05-12T00:00:00,ShipTo,"RUTA 46 KM 9,5",25 DE MAYO,Buenos Aires,6660,E00025,C - S - NUCLEO,E114,S - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1850587,33708921209,TRUMAN S.A.,2006-02-28T00:00:00,SoldTo,MARIANO MORENO 0,EL ARANADO,Cordoba,5947,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3906573,33708921209,TRUMAN S.A.,2024-05-27T00:00:00,ShipTo,RUTA PROVINCIAL N13 KM 118,LAS VARILLAS,Cordoba,5940,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1806800,30685721763,TUCAGRO SRL,2004-12-17T00:00:00,SoldTo,AV MIGUEL J CAMPERO 591,JUAN BAUTISTA ALBERDI,Tucuman,4158,E00030,I - N - NOA,E135,N - NOA 3 - I,ERR,0559 Tucagro SRL,E2,Centro de Soluciones,True
2026-03-02,1806801,30685721763,TUCAGRO SRL,2004-12-17T00:00:00,SoldTo,AUTOP JUAN D PERON KM 5.3,CEVIL POZO,Tucuman,4178,E00030,I - N - NOA,E135,N - NOA 3 - I,ERZ,0567 Tucagro SRL,E2,Centro de Soluciones,True
2026-03-02,1801850,30501912405,UNION AGR DE AVELLANEDA COOP LTDA,2004-12-17T00:00:00,SoldTo,SAN MARTIN 768,AVELLANEDA,Santa Fe,3561,E00018,DETA Dekalb,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3653439,30501912405,UNION AGR DE AVELLANEDA COOP LTDA,2017-09-06T00:00:00,ShipTo,AVDA CIRCUNVALACION 150,AVELLANEDA,Santa Fe,3561,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1799035,20120024583,URRUTI GUILLERMO C HIJO,2004-12-17T00:00:00,SoldTo,LACUNZA 797,CORONEL SUAREZ,Buenos Aires,7540,E00034,I - S - SUR,E149,S - SUR 2 - I,EDA,0178 Urruti,E2,Centro de Soluciones,True
2026-03-02,3834403,20120024583,URRUTI GUILLERMO C HIJO,2023-08-29T00:00:00,ShipTo,"RUTA PROVINCIAL 85 KM 185,8",CORONEL SUAREZ,Buenos Aires,7540,E00034,I - S - SUR,E149,S - SUR 2 - I,EDA,0178 Urruti,E2,Centro de Soluciones,True
2026-03-02,3624508,30715469290,VERDE SIEMBRA SA,2017-02-02T00:00:00,SoldTo,RUTA NAC 5 KM 160,CHIVILCOY,Buenos Aires,6620,E00035,I - S - NUCLEO,E156,S - NUCLEO 5 - I,E96,0955 VERDE SIEMBRA,E2,Centro de Soluciones,True
2026-03-02,3116685,30710989148,VETERINARIA SUR SRL,2010-07-14T00:00:00,SoldTo,JUAN A MAS 613  ENTRE LAS CALLES,LABOULAYE,Cordoba,6120,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3282745,30710989148,VETERINARIA SUR SRL,2011-07-05T00:00:00,ShipTo,FRONDIZZI 150 (RUTA N 4),LABOULAYE,Cordoba,6120,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1797910,20075789409,ZANELLATO CESAR ANGEL,2004-12-17T00:00:00,SoldTo,LOS PIONEROS 1151,CIPOLLETTI,Rio Negro,8324,E00042,Gerencia F&V,E192,VALLE F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,1866447,30709476676,ZANOY AGRO Y SERVICIOS SA,2006-12-20T00:00:00,SoldTo,RUTA NAC N 19 KM 241,TRANSITO,Cordoba,2436,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,E88,0882 ZANOY AGRO & SE,E2,Centro de Soluciones,True
